customer_id,age,gender,state,city,postal_code,latitude,longitude
60880.0,55,F,Texas,Grand Prairie,75052,32.66505478,-97.02590378
78738.0,41,F,Washington,Puyallup,98371,47.19972187,-122.3220833
19742.0,64,F,California,San Bernardino,92411,34.12198776,-117.3202562
88653.0,38,F,Maryland,College Park,20740,39.00181882,-76.92958742
3117.0,28,F,New York,New York,10452,40.83754243,-73.92335023
65682.0,31,F,Washington,Tacoma,98404,47.20965401,-122.4101471
13782.0,43,F,Pennsylvania,Norristown,19401,40.12991586,-75.33197555
3684.0,55,F,South Carolina,North Charleston,29405,32.85270152,-79.97725231
73714.0,53,F,Illinois,Chicago,60647,41.92111784,-87.7017445
2695.0,53,F,Washington,Tacoma,98404,47.20965401,-122.4101471
77842.0,46,F,Texas,The Woodlands,77380,30.13583759,-95.4697078
18761.0,67,F,Texas,Round Rock,78664,30.50434566,-97.64762454
49567.0,37,F,Washington,Olympia,98501,46.9754733,-122.8728005
48009.0,15,F,Florida,Bloomingdale,33596,27.88619183,-82.23752254
69130.0,52,F,North Carolina,Graham,27253,35.96033092,-79.34586827
25726.0,32,F,Massachusetts,Westfield,1085,42.1540194,-72.7704733
16947.0,64,F,Washington,Lacey,98503,47.02497527,-122.7997427
35175.0,55,F,New York,New York,11212,40.66277783,-73.91286452
24232.0,26,F,Texas,Houston,77081,29.71146406,-95.48146367
20910.0,53,F,Florida,Apopka,32712,28.72992037,-81.52908156
17106.0,24,F,Florida,West Palm Beach,33407,26.75782138,-80.09091635
67540.0,68,F,Michigan,East Lansing,48823,42.76020378,-84.45061004
22879.0,17,F,Colorado,Denver,80210,39.67827124,-104.9629953
34554.0,18,F,Washington,Vancouver,98661,45.6393944,-122.6260991
99898.0,25,F,Texas,Richardson,75082,32.99154883,-96.66554508
46012.0,17,F,Indiana,Crown Point,46307,41.40016743,-87.32387398
70799.0,29,M,Washington,,98926,47.01293084,-120.4138211
23167.0,54,M,Florida,Satellite Beach,32937,28.17759112,-80.60132879
91272.0,43,M,New York,New York,11218,40.64693388,-73.98044845
55122.0,53,M,Oklahoma,Oklahoma City,73162,35.58072707,-97.63865649
40943.0,12,M,California,Huntington Beach,92647,33.723055,-118.006752
14184.0,60,F,Washington,Pasco,99301,46.41834569,-118.9074779
89146.0,27,F,Oregon,Corvallis,97330,44.63690389,-123.276223
9379.0,54,F,Utah,West Point,84015,41.12011754,-112.0667411
29945.0,52,F,Nevada,Las Vegas,89101,36.17274355,-115.1232747
6889.0,37,F,Maryland,Frederick,21701,39.44759753,-77.33383017
68213.0,53,F,Tennessee,Oak Ridge,37830,35.98442806,-84.28198425
12879.0,51,M,New York,New York,10002,40.71528587,-73.98588452
84243.0,33,M,Massachusetts,Worcester,1604,42.25116249,-71.76721052
7291.0,27,M,Iowa,Iowa City,52246,41.64986027,-91.60086371
21147.0,49,M,California,Compton,90220,33.88042173,-118.2359511
80147.0,62,F,New York,New York,11229,40.59953573,-73.9418321
20821.0,31,F,New York,New York,10021,40.76996214,-73.95883836
80709.0,42,F,Texas,Euless,76039,32.8593349,-97.07351136
98816.0,65,F,South Carolina,Rock Hill,29730,34.88817079,-81.0214014
53607.0,42,F,North Carolina,Charlotte,28226,35.10783023,-80.81827571
37458.0,29,F,California,Los Angeles,91306,34.20926608,-118.575395
46331.0,31,M,New York,New York,10025,40.79938666,-73.97009892
88284.0,14,M,Utah,Ogden,84404,41.28719508,-112.1883654
19232.0,49,M,Arizona,Casas Adobes,85704,32.34082869,-110.9864911
23371.0,12,M,California,Fair Oaks,95628,38.65172829,-121.2531633
74436.0,57,M,New York,New York,10301,40.6282749,-74.09564962
14312.0,23,M,Oregon,Salem,97301,44.94989542,-123.0046487
97833.0,25,M,New York,New York,11370,40.76325313,-73.89101796
92019.0,41,M,New Jersey,Neptune Township,7753,40.21624731,-74.07898963
99975.0,70,M,New Jersey,Hoboken,7030,40.7439458,-74.02935235
84339.0,40,M,New York,Hempstead,11550,40.70176961,-73.61963731
91116.0,33,M,Arizona,Tucson,85719,32.24722043,-110.9487379
50668.0,40,M,Texas,Bryan,77802,30.66083329,-96.3219571
11605.0,68,F,New York,New York,10028,40.77696276,-73.94946286
46406.0,15,F,Wisconsin,Ashwaubenon,54304,44.49317156,-88.06879843
11234.0,64,F,Illinois,Round Lake,60073,42.35173725,-88.10913267
39503.0,12,F,California,Atwater,95301,37.30806925,-120.6337513
85984.0,54,F,Texas,McKinney,75071,33.24859531,-96.63113369
64878.0,37,F,Florida,Fort Lauderdale,33309,26.18784592,-80.17387995
86956.0,58,F,California,Moreno Valley,92555,33.90808596,-117.1150954
34395.0,16,F,California,Hayward,94541,37.67396439,-122.0858282
17897.0,12,F,Wisconsin,Racine,53405,42.72672002,-87.82545988
23457.0,64,F,Utah,Kaysville,84037,41.01660962,-111.9680811
20086.0,68,F,Oregon,Ashland,97520,42.15197825,-122.4919042
54305.0,12,F,New York,New York,10462,40.84217251,-73.85723543
93394.0,45,F,Massachusetts,North Attleborough,2760,41.96962013,-71.33683481
59553.0,20,F,North Carolina,Boone,28607,36.21906969,-81.64731892
46310.0,20,F,Indiana,Huntington,46750,40.87338123,-85.49434337
81201.0,43,M,New York,New York,10466,40.89078848,-73.8458151
68653.0,31,M,Maryland,Baltimore,21213,39.31482421,-76.57678705
10307.0,26,M,Florida,Golden Gate,34116,26.18845122,-81.71058584
65947.0,41,M,Texas,Mount Pleasant,75455,33.22533466,-94.98128576
22362.0,62,M,New York,Utica,13501,43.08107256,-75.22950642
57107.0,69,M,Texas,Fort Worth,76133,32.65392557,-97.37726723
97283.0,19,F,New York,New York,10470,40.89701107,-73.86991575
35203.0,43,F,New York,New York,10009,40.7272104,-73.97486702
27304.0,62,M,New York,New York,10471,40.89987264,-73.90608331
66029.0,54,M,Florida,,32828,28.52637649,-81.16841413
3322.0,45,F,New York,Ossining,10562,41.18923826,-73.83592274
49683.0,63,F,South Carolina,Lexington,29072,33.99782634,-81.272467
85325.0,17,F,Pennsylvania,Lancaster,17603,40.01378903,-76.35105727
76963.0,52,F,California,Wildomar,92595,33.62108805,-117.2639164
50129.0,24,M,New York,Rye Brook,10573,41.01920907,-73.67898359
15697.0,57,M,Massachusetts,West Springfield,1089,42.12369825,-72.64904218
93882.0,26,M,Arizona,Phoenix,85037,33.49069774,-112.2676938
62161.0,40,M,Texas,San Antonio,78228,29.46086638,-98.57221722
48509.0,23,M,Louisiana,Mandeville,70471,30.41143869,-90.0520693
19049.0,28,F,New York,Nanuet,10954,41.09893216,-74.01289995
42806.0,17,F,Arizona,Yuma,85364,32.69829418,-114.6733843
87140.0,31,F,Illinois,Geneva,60134,41.87883573,-88.34268246
65446.0,58,F,New York,New City,10956,41.15752181,-73.99457875
46565.0,51,F,California,Oakland,94601,37.77658641,-122.2182152
99730.0,41,F,New York,New York,10016,40.744899,-73.97769487
34662.0,43,F,Illinois,Chicago,60652,41.74736561,-87.71422481
18483.0,49,F,Florida,Greenacres,33415,26.66484898,-80.12094291
37728.0,61,F,New York,New York,11203,40.64956059,-73.9345105
28331.0,21,F,Texas,Palmhurst,78573,26.29598141,-98.30461617
27913.0,33,F,New York,New York,11203,40.64956059,-73.9345105
84923.0,56,F,Wyoming,Antelope Valley-Crestview,82718,43.86892422,-105.5925035
41932.0,60,M,New York,New York,11203,40.64956059,-73.9345105
16096.0,17,M,Texas,Houston,77016,29.86182462,-95.29913934
93757.0,52,M,New York,Lloyd Harbor,11743,40.88390425,-73.42633165
78058.0,66,M,North Carolina,Winston-Salem,27107,36.0154268,-80.17810281
23405.0,13,M,New York,New York,11203,40.64956059,-73.9345105
9794.0,22,M,Kansas,Lawrence,66049,38.98184929,-95.33524206
46063.0,50,M,California,San Fernando,91340,34.28667816,-118.4351899
45200.0,54,M,Indiana,Indianapolis,46239,39.72376562,-86.00028973
58367.0,23,M,New York,New York,11210,40.62819086,-73.94624708
82137.0,43,M,California,Lancaster,93536,34.77029639,-118.4403426
70119.0,58,M,Texas,Cibolo,78108,29.57350326,-98.21862471
6758.0,30,M,Minnesota,Maple Grove,55311,45.10536166,-93.49476975
95817.0,69,M,Kentucky,Louisville,40258,38.14779365,-85.87744224
89623.0,37,M,Arizona,Florence,85132,32.94019276,-111.2115926
94070.0,62,M,Ohio,Defiance,43512,41.30349582,-84.35676319
76947.0,50,F,New York,New York,11212,40.66277783,-73.91286452
52028.0,59,F,Washington,South Hill,98375,47.10334406,-122.324493
42784.0,48,F,Texas,Pasadena,77506,29.71023792,-95.20256216
94261.0,35,F,California,Fremont,94536,37.57220891,-121.9855182
31581.0,32,F,Wisconsin,Kaukauna,54130,44.31810144,-88.24359583
21121.0,41,F,Pennsylvania,Lancaster,17603,40.01378903,-76.35105727
97845.0,56,F,Washington,Yakima,98908,46.61735421,-120.7092168
13634.0,60,F,Iowa,Des Moines,50315,41.54423249,-93.62022787
93555.0,60,M,New York,New York,11214,40.59868178,-73.99630858
86368.0,62,M,Florida,Fort Lauderdale,33311,26.14403173,-80.17305377
13532.0,48,M,Massachusetts,Milford,1757,42.15700602,-71.51931026
34679.0,36,M,New York,New York,11420,40.6737959,-73.81764295
54733.0,46,M,Tennessee,Memphis,38018,35.13851967,-89.77210995
54779.0,35,M,New York,New York,11215,40.66726077,-73.98246525
67919.0,27,M,Florida,Summerfield,34491,28.99610743,-82.04867679
3316.0,48,M,New York,New York,11221,40.69140748,-73.92767322
38363.0,52,F,New York,New York,11222,40.72980794,-73.95068833
13286.0,18,F,Georgia,Suwanee,30024,34.06240903,-84.09123865
84068.0,51,F,Iowa,Cedar Falls,50613,42.53058701,-92.49377669
94077.0,62,F,California,San Diego,92124,32.82667933,-117.0892147
13350.0,52,F,New York,New York,10471,40.89987264,-73.90608331
69697.0,44,M,New York,New York,11223,40.5968943,-73.973329
70837.0,62,M,Texas,Sugar Land,77498,29.64405254,-95.65211782
64837.0,60,M,Illinois,Lombard,60148,41.87153353,-88.02024614
90280.0,50,M,Missouri,Kansas City,64151,39.23229343,-94.65063876
28095.0,26,M,Texas,Laredo,78045,27.84987561,-99.6683603
41386.0,15,M,North Carolina,Five Points,28376,35.01771347,-79.23454134
56137.0,45,M,Kentucky,Lexington,40511,38.13451923,-84.48327972
59295.0,63,M,Florida,Palm Harbor,34683,28.08702161,-82.76194219
63470.0,61,M,Georgia,Savannah,31406,31.97867184,-81.08448535
97290.0,51,M,New Jersey,Irvington,7111,40.72414314,-74.23188767
88323.0,30,M,Tennessee,Bartlett,38135,35.2382802,-89.84891809
95532.0,44,M,New Jersey,Camden,8105,39.95636884,-75.09361273
11382.0,65,M,Texas,San Antonio,78250,29.50363878,-98.66597489
5716.0,42,M,District of Columbia,Washington,20003,38.88100555,-76.99018331
5569.0,20,M,Arkansas,Van Buren,72956,35.46358377,-94.34503179
79418.0,59,M,California,Sunnyvale,94086,37.37159964,-122.0230669
71532.0,14,M,Wisconsin,Marshfield,54449,44.64076217,-90.20029099
83080.0,60,M,Florida,Temple Terrace,33617,28.0390895,-82.39242783
88531.0,70,F,New York,New York,11233,40.67832611,-73.91988379
75967.0,25,F,Texas,Terrell,75160,32.76388608,-96.2998941
45531.0,32,F,Kentucky,Georgetown,40324,38.24621614,-84.55224113
69423.0,60,F,New York,New York,11237,40.70417451,-73.92131806
54107.0,49,F,Michigan,Trenton,48183,42.13466986,-83.2203947
69309.0,18,F,California,Los Angeles,91331,34.25534149,-118.4211033
18321.0,55,F,New York,New York,11249,40.71302856,-73.96610734
19152.0,57,F,Utah,Pleasant Grove,84062,40.38998751,-111.7355609
81392.0,63,F,Virginia,Manassas,20110,38.74667962,-77.48645451
28462.0,38,F,California,Montebello,90640,34.01548324,-118.1105862
15295.0,34,F,California,Dublin,94568,37.71585494,-121.9030974
93706.0,70,F,New York,New York,11355,40.75046844,-73.82118495
51838.0,45,F,Florida,Union Park,32817,28.59003587,-81.24445245
21003.0,51,F,Washington,Venersborg,98604,45.79989757,-122.504222
75030.0,21,F,Minnesota,Mankato,56001,44.12807311,-93.96750104
48584.0,68,F,Florida,Orlando,32811,28.51689889,-81.44444454
58820.0,62,F,New York,New York,11356,40.7874842,-73.84761299
11902.0,28,F,Alabama,Madison,35758,34.71349153,-86.74450348
46665.0,24,F,Colorado,Boulder,80301,40.04769152,-105.198238
34660.0,51,F,California,San Jose,95116,37.35055789,-121.8527795
52055.0,23,F,Texas,Forney,75126,32.74078155,-96.452043
25184.0,55,F,Illinois,Woodstock,60098,42.32597261,-88.45845694
18914.0,45,M,California,Lake Elsinore,92530,33.64670253,-117.4064691
64800.0,44,M,Tennessee,Clarksville,37040,36.52273079,-87.33333812
26906.0,14,M,South Carolina,Centerville,29625,34.55768422,-82.76265189
4372.0,36,M,Delaware,New Castle,19720,39.64323671,-75.59597574
12855.0,55,M,Iowa,Council Bluffs,51501,41.22723883,-95.87856885
98161.0,42,M,Colorado,Denver,80220,39.73390959,-104.9166531
81511.0,45,M,Illinois,Chicago,60643,41.69952065,-87.66290772
7054.0,12,M,Michigan,Westland,48185,42.33576032,-83.38359198
5895.0,22,M,Texas,Houston,77450,29.74948724,-95.74322676
25400.0,26,M,Texas,Deer Park,77536,29.69572898,-95.11782884
14983.0,13,F,New York,New York,11357,40.78960699,-73.81278734
25611.0,14,F,Texas,Benbrook,76126,32.63243465,-97.51426218
51756.0,52,F,North Carolina,Greensboro,27405,36.11585101,-79.73517584
26528.0,22,F,Utah,Spanish Fork,84660,40.06078729,-111.6375344
52608.0,34,M,New York,New York,11367,40.73081047,-73.82277751
85703.0,33,M,Texas,Lewisville,75067,33.02208303,-96.99505699
70767.0,26,M,California,Ventura,93003,34.28151519,-119.2232749
43716.0,17,M,Minnesota,Austin,55912,43.68131502,-92.9941036
2921.0,37,M,Connecticut,Enfield,6082,41.98437402,-72.55419095
51843.0,48,M,California,Salinas,93905,36.68804304,-121.6022335
75870.0,21,M,California,Irvine,92612,33.66078635,-117.8271793
14809.0,14,F,California,Pasadena,91107,34.16497873,-118.0845999
53540.0,59,F,Illinois,Bartlett,60103,41.97837544,-88.20857752
83789.0,51,F,Georgia,McDonough,30253,33.4521265,-84.18532855
59875.0,48,F,Washington,Yakima,98908,46.61735421,-120.7092168
23052.0,15,F,Texas,Atascocita,77346,29.99279259,-95.17763091
79710.0,31,M,New Mexico,Albuquerque,87108,35.07223935,-106.5781128
63020.0,14,M,Virginia,Potomac Falls,20165,39.05065232,-77.38887583
80304.0,58,M,Georgia,Atlanta,30318,33.79225815,-84.44745158
85063.0,68,M,Arizona,Gilbert,85234,33.36408949,-111.7410251
38778.0,25,M,Illinois,Bartlett,60103,41.97837544,-88.20857752
45534.0,26,M,Texas,Cedar Park,78613,30.50569948,-97.820055
39583.0,42,M,California,San Francisco,94134,37.71908972,-122.4117511
64914.0,59,M,Minnesota,Mankato,56001,44.12807311,-93.96750104
67509.0,26,M,Pennsylvania,Phoenixville,19460,40.12744196,-75.52938317
4387.0,49,M,Indiana,Greenwood,46143,39.59525302,-86.11117926
31656.0,20,M,Washington,Salmon Creek,98685,45.71593434,-122.6919778
37050.0,48,M,Illinois,Chicago,60625,41.9715694,-87.70284878
945.0,26,M,Delaware,Wilmington,19802,39.75558477,-75.5285164
44365.0,52,M,Kentucky,Louisville,40216,38.19100366,-85.83838377
9646.0,14,M,Oregon,Portland,97236,45.48467789,-122.5104683
49435.0,51,M,New York,New York,11435,40.70137987,-73.80970862
79423.0,51,M,Indiana,Indianapolis,46201,39.77437425,-86.10986683
95553.0,28,M,Michigan,Madison Charter Township,49221,41.90054874,-84.06074019
92530.0,69,M,New Mexico,Roswell,88203,33.20748449,-104.3492591
50233.0,67,M,Ohio,Miamisburg,45342,39.63085901,-84.27571176
68659.0,15,M,Ohio,Columbus,43224,40.04287308,-82.96582395
54712.0,42,M,New Jersey,Egg Harbor Township,8234,39.37908799,-74.6305431
78972.0,65,M,New York,Bay Shore,11706,40.72408702,-73.25515356
21076.0,53,M,Texas,Dallas,75232,32.66088106,-96.84008283
86626.0,58,M,Texas,Frisco,75035,33.15879221,-96.774948
50444.0,40,F,New York,Commack,11725,40.84042404,-73.2806418
79358.0,59,F,California,Vacaville,95687,38.33169037,-121.9138648
36921.0,41,F,Texas,El Paso,79904,31.86618964,-106.4614262
12116.0,18,F,California,San Diego,92130,32.95006969,-117.2007837
34988.0,17,F,Oregon,Hillsboro,97123,45.44372928,-122.9830639
53269.0,36,F,California,Corona,92882,33.84202114,-117.6041674
52495.0,32,F,Florida,Apopka,32703,28.64944625,-81.55608623
89936.0,62,F,New York,Hopewell Junction,12533,41.55998125,-73.79313422
5578.0,60,F,Colorado,Thornton,80260,39.86662223,-105.0057197
73325.0,65,F,New York,New York,11222,40.72980794,-73.95068833
62633.0,13,F,Florida,Lake Butler,34786,28.48047875,-81.55299798
21489.0,39,F,Indiana,Indianapolis,46219,39.78286015,-86.04400687
50813.0,69,F,Illinois,Marion,62959,37.71877279,-88.91049597
66795.0,37,F,Virginia,Springfield,22150,38.77328773,-77.18522156
44963.0,51,F,New York,Levittown,11756,40.72540424,-73.51663395
49941.0,60,F,New York,Poughkeepsie,12601,41.70134048,-73.91483513
75633.0,23,F,Indiana,Avon,46123,39.76314623,-86.39899705
36935.0,67,F,Washington,Longview,98632,46.21941249,-123.0754537
38309.0,22,F,Pennsylvania,Lansdale,19446,40.23170554,-75.30217409
26475.0,36,F,Tennessee,Knoxville,37922,35.86130056,-84.10013204
53148.0,56,F,Illinois,Elgin,60124,42.02701937,-88.39773058
21474.0,43,M,Connecticut,Stamford,6902,41.05499243,-73.54334879
36718.0,66,F,New York,East Glenville,12302,42.88310915,-73.98167902
75979.0,24,F,New Jersey,Hamilton,8330,39.47266228,-74.74241794
84194.0,57,F,Florida,Myrtle Grove,32506,30.39187219,-87.36858461
14548.0,30,M,California,Garden Grove,92843,33.76405439,-117.9318502
89134.0,48,M,Pennsylvania,Reading,19601,40.35288904,-75.94044245
96899.0,52,M,Florida,Dunedin,34698,28.03760144,-82.78642609
80731.0,33,M,Virginia,Hampton,23669,37.05197388,-76.33921669
30682.0,60,M,Florida,Myrtle Grove,32506,30.39187219,-87.36858461
71438.0,51,M,Michigan,Livonia,48152,42.42575619,-83.37507415
89137.0,67,M,Illinois,Freeport,61032,42.31236,-89.63422339
93186.0,46,M,New York,Utica,13501,43.08107256,-75.22950642
25619.0,50,M,Michigan,New Baltimore,48047,42.67266733,-82.77521468
38196.0,15,M,Maryland,Glassmanor,20745,38.80484638,-76.99749268
90157.0,38,M,Virginia,Brambleton,20148,38.99655137,-77.52907766
10602.0,52,F,New York,Lockport,14094,43.16033246,-78.69823523
93701.0,59,F,Delaware,Smyrna,19977,39.30042873,-75.55550881
51902.0,42,F,Florida,Kings Point,33446,26.45528823,-80.18543802
45387.0,17,F,New York,Wheatfield,14120,43.07295369,-78.8373821
10368.0,39,F,Virginia,Newport News,23608,37.13150674,-76.57636421
94052.0,64,F,Oregon,Beaverton,97225,45.50151815,-122.769757
43517.0,61,F,Indiana,New Albany,47150,38.28817416,-85.84726056
62794.0,51,F,Connecticut,Branford,6405,41.28069161,-72.79743237
2320.0,27,F,California,Redwood City,94063,37.50272197,-122.2080058
98679.0,61,F,California,Santa Monica,90405,34.01177637,-118.4674874
87992.0,65,F,Arkansas,Van Buren,72956,35.46358377,-94.34503179
70756.0,17,M,Washington,Lynnwood,98036,47.8108971,-122.2818369
44989.0,58,M,Michigan,Kalamazoo,49006,42.29591869,-85.63028745
76664.0,44,F,Colorado,Louisville,80027,39.94126086,-105.1724258
28391.0,17,F,Maryland,Rockville,20850,39.09075005,-77.1806857
81318.0,25,F,Nevada,Las Vegas,89110,36.17139104,-115.0448586
25136.0,13,F,California,Palo Alto,94303,37.45086086,-122.1184648
47038.0,66,F,California,Culver City,90230,33.99704463,-118.3951405
77561.0,68,F,Indiana,Fishers,46038,39.96958016,-86.01307905
68757.0,70,F,Nevada,Las Vegas,89031,36.25860212,-115.1711117
7755.0,40,M,New York,Tonawanda,14150,42.99583807,-78.88399401
31675.0,61,M,Tennessee,Murfreesboro,37130,35.87781645,-86.3295339
29530.0,30,M,Indiana,Fort Wayne,46815,41.10323058,-85.06051108
35876.0,69,M,California,Bakersfield,93311,35.16457102,-119.1971434
24449.0,49,M,Maryland,Westminster,21157,39.54935935,-76.98114228
26198.0,48,M,California,Pomona,91766,34.04197398,-117.7571995
99024.0,15,M,Maryland,Baltimore,21218,39.32970547,-76.60148594
78160.0,19,M,New York,Harris Hill,14221,42.98000098,-78.72294824
14512.0,45,M,Illinois,Belvidere,61008,42.24663768,-88.83983494
58771.0,45,M,California,Los Alamitos,90720,33.79502174,-118.0647107
90017.0,17,M,Colorado,Aurora,80010,39.73895151,-104.8633082
67812.0,59,M,California,Richmond,94804,37.91540713,-122.3432843
28355.0,36,M,Utah,Salt Lake City,84106,40.70662387,-111.8558417
93474.0,30,M,South Carolina,Columbia,29212,34.0788072,-81.20195858
19419.0,61,M,New Jersey,Franklin Township,8873,40.49916432,-74.53359645
89979.0,55,M,Colorado,Loveland,80537,40.38378518,-105.1845127
19580.0,42,M,Texas,Dallas,75227,32.77009277,-96.68802928
51639.0,46,M,California,Oxnard,93033,34.15128577,-119.1171103
44600.0,66,M,Washington,West Lake Stevens,98258,48.03120646,-122.0755651
32749.0,51,M,California,Palm Desert,92260,33.69425352,-116.4054825
79550.0,37,F,New York,New York,10028,40.77696276,-73.94946286
13172.0,16,F,California,Atwater,95301,37.30806925,-120.6337513
53316.0,63,F,Tennessee,Athens,37303,35.4411367,-84.63900567
95283.0,42,F,Massachusetts,Leominster,1453,42.51827499,-71.76112952
65232.0,40,F,Maryland,Colesville,20904,39.06616659,-76.97960974
57917.0,44,F,Maryland,Edgewood,21040,39.42863704,-76.28761887
39440.0,15,F,Minnesota,Maple Grove,55311,45.10536166,-93.49476975
11009.0,24,F,New York,North Greece,14612,43.2678516,-77.6757528
58655.0,23,F,South Carolina,North Charleston,29405,32.85270152,-79.97725231
60368.0,32,F,California,Anaheim,92805,33.82998953,-117.9056973
20581.0,49,F,New York,Rochester,14621,43.18667134,-77.60169774
53326.0,40,F,Virginia,Suffolk,23435,36.85082544,-76.47326773
40512.0,48,F,Washington,Issaquah,98029,47.55908098,-122.0052793
93469.0,52,F,California,Fresno,93720,36.86263913,-119.7712923
86555.0,59,F,New York,Ridgemont,14626,43.21440696,-77.71486992
79372.0,29,F,Georgia,Conyers,30013,33.64321195,-83.97217993
68955.0,41,F,Kansas,Manhattan,66502,39.13651926,-96.53633139
19110.0,26,F,Arkansas,Fayetteville,72701,35.98772655,-94.08434935
49343.0,32,F,Pennsylvania,Baldwin,15236,40.34724888,-79.97624488
67132.0,47,F,Pennsylvania,Shanor-Northvue,16001,40.90955216,-79.94365429
66060.0,20,M,Pennsylvania,Ross Township,15237,40.54988612,-80.04791625
61952.0,70,M,New Jersey,Berkeley Township,8721,39.90607082,-74.16738089
2684.0,30,M,Missouri,Chesterfield,63017,38.66240818,-90.53426105
48559.0,13,M,California,Vacaville,95687,38.33169037,-121.9138648
97554.0,32,M,Illinois,Carol Stream,60188,41.91589754,-88.12970479
50361.0,47,M,New Mexico,Albuquerque,87106,35.04878789,-106.6243201
72741.0,68,F,Pennsylvania,Washington,15301,40.16229289,-80.25326094
24148.0,39,F,Washington,Auburn,98002,47.30743583,-122.215437
26813.0,28,F,Arizona,Phoenix,85051,33.56109767,-112.1341207
35732.0,25,F,Massachusetts,Worcester,1602,42.27235815,-71.84952347
94408.0,22,F,Ohio,Lewis Center,43035,40.18673438,-82.99500607
69322.0,62,F,New York,East Farmingdale,11735,40.73253053,-73.42943346
80892.0,16,M,Florida,Miami,33126,25.78186913,-80.29612697
81004.0,13,M,California,Fullerton,92835,33.90122929,-117.9179615
3708.0,34,M,Ohio,London,43140,39.87955869,-83.43217068
42009.0,31,M,Nevada,Las Vegas,89183,35.9951796,-115.1586386
95515.0,17,M,New York,New York,11691,40.60138304,-73.76172037
8290.0,67,M,Pennsylvania,Zion,16823,40.92173151,-77.7641504
37884.0,56,M,Texas,Cedar Hill,75104,32.58490848,-96.97181478
4295.0,18,M,Rhode Island,Providence,2909,41.8200802,-71.45129448
82924.0,30,M,Wisconsin,Fitchburg,53711,43.0158209,-89.41081964
13138.0,48,F,California,Los Angeles,90062,34.00350136,-118.309036
72784.0,67,F,Pennsylvania,Shiloh,17408,39.93235356,-76.80325391
21644.0,33,M,Pennsylvania,Manheim,17545,40.17487523,-76.42828399
58479.0,58,M,New York,New York,11237,40.70417451,-73.92131806
699.0,64,M,California,Oakdale,95361,37.79614169,-120.7978631
22256.0,46,M,Ohio,Delaware,43015,40.29746726,-83.06203647
91487.0,47,F,Pennsylvania,Lancaster,17601,40.07298151,-76.31384477
96184.0,59,F,Ohio,Columbus,43207,39.89198431,-82.9695884
7398.0,42,F,New York,Amherst,14226,42.97094912,-78.79807749
38266.0,61,F,Pennsylvania,Lancaster,17602,40.01303499,-76.24793989
354.0,63,F,Arizona,Tucson,85706,32.14779082,-110.9387334
34112.0,46,F,Pennsylvania,Doylestown,18901,40.30629764,-75.15047846
8311.0,23,F,Massachusetts,Lynn,1902,42.47078224,-70.93983712
99097.0,34,F,Pennsylvania,Philadelphia,19152,40.06109883,-75.04621564
15417.0,54,F,Tennessee,Brentwood,37027,35.9995206,-86.78478076
88387.0,31,M,Pennsylvania,Havertown,19083,39.97710797,-75.31226522
83459.0,33,M,Ohio,Salem,44460,40.89829261,-80.86952281
54222.0,65,M,California,Ventura,93004,34.27875217,-119.1671532
53321.0,66,M,Massachusetts,New Bedford,2740,41.63666493,-70.93682715
45884.0,43,F,New York,Coram,11727,40.88157437,-73.00357444
18572.0,29,F,Colorado,Castle Rock,80104,39.29051398,-104.8200497
8332.0,69,F,Pennsylvania,Philadelphia,19145,39.91365891,-75.19167845
68956.0,60,F,California,San Jose,95148,37.33286788,-121.7680013
74401.0,43,F,Texas,San Benito,78586,26.10708885,-97.63775797
58494.0,59,F,New York,,13090,43.15278479,-76.21853975
23355.0,27,F,Colorado,Boulder,80301,40.04769152,-105.198238
69942.0,34,F,Ohio,Miamisburg,45342,39.63085901,-84.27571176
31101.0,68,M,Tennessee,Nashville,37211,36.06691122,-86.72394208
43482.0,19,M,Arizona,Glendale,85303,33.53081563,-112.2227515
18542.0,43,F,Delaware,New Castle,19720,39.64323671,-75.59597574
19779.0,43,F,Virginia,Newport News,23602,37.11065658,-76.53197298
59321.0,60,F,Oregon,Medford,97501,42.28175825,-122.8895587
9778.0,57,F,Texas,Katy,77494,29.74289102,-95.81919743
71836.0,63,F,New Jersey,Raritan Township,8822,40.52205834,-74.86441015
84400.0,32,F,California,Modesto,95358,37.61607131,-121.1023031
20762.0,68,F,Delaware,Pike Creek,19808,39.73679177,-75.66522612
40845.0,20,F,Florida,Kissimmee,34744,28.29659478,-81.33411199
60534.0,50,M,Pennsylvania,Meadville,16335,41.63106485,-80.15759839
39198.0,53,M,California,Laguna Hills,92653,33.59168265,-117.6984855
3341.0,63,M,Louisiana,Lafayette,70506,30.1952441,-92.08148331
98688.0,58,M,Georgia,Forest Park,30297,33.61488304,-84.37260568
23726.0,55,M,Washington,Spokane,99223,47.58857281,-117.3351878
15100.0,67,M,Indiana,Goshen,46526,41.55463592,-85.88501122
33607.0,53,M,Texas,Laredo Ranchettes,78043,27.54869532,-99.2582374
28661.0,25,M,Washington,Auburn,98001,47.30999103,-122.2641925
68203.0,68,M,Washington,Yakima,98902,46.59670279,-120.5331965
39943.0,43,M,Texas,Galveston,77550,29.41452881,-94.68478056
42605.0,19,M,California,San Diego,92101,32.72468667,-117.1733696
2804.0,65,M,Michigan,Detroit,48238,42.39629509,-83.14148967
35292.0,30,M,Florida,Aripeka,34654,28.28762919,-82.62628536
