order_item_id,invoice_no,customer_id,product_id,transaction_date,retail_price,quantity,sales
24500,16954,13515,8535,2022-04-30 01:18:00+00:00,49.950000762939446,5,249.75000381469724
177959,122577,97845,8535,2022-12-01 00:09:00+00:00,49.950000762939446,3,149.85000228881833
30444,21036,16758,8535,2023-01-08 07:57:00+00:00,49.950000762939446,4,199.80000305175778
118467,81595,65089,8535,2023-11-27 01:33:00+00:00,49.950000762939446,1,49.950000762939446
50131,34480,27621,12365,2023-06-19 03:53:00+00:00,41.950000762939446,5,209.75000381469724
108807,74982,59838,1317,2023-01-26 03:10:00+00:00,21.989999771118164,2,43.97999954223633
166009,114353,91341,7551,2023-08-15 15:45:00+00:00,16.110000610351562,3,48.33000183105469
24077,16657,13288,3349,2022-04-13 01:47:00+00:00,7.989999771118163,4,31.959999084472653
118795,81825,65265,3349,2023-01-27 05:46:00+00:00,7.989999771118163,3,23.96999931335449
24482,16941,13505,25302,2022-07-12 16:29:00+00:00,7.989999771118163,2,15.979999542236326
66147,45516,36435,25302,2023-07-24 04:05:00+00:00,7.989999771118163,8,63.919998168945305
24481,16940,13505,28306,2022-04-19 16:29:00+00:00,24.989999771118164,7,174.92999839782715
120637,83067,66286,28306,2022-05-07 14:37:00+00:00,24.989999771118164,1,24.989999771118164
35319,24319,19415,12987,2023-08-27 07:01:00+00:00,7.989999771118163,5,39.94999885559081
35316,24319,19415,5615,2023-08-27 07:01:00+00:00,29.989999771118164,5,149.94999885559082
35317,24319,19415,4878,2023-08-27 07:01:00+00:00,52.540000915527344,4,210.16000366210938
146311,100749,80433,4878,2023-04-21 06:30:00+00:00,52.540000915527344,2,105.08000183105469
21321,14761,11814,4878,2023-07-12 15:37:00+00:00,52.540000915527344,7,367.7800064086914
35321,24320,19415,12007,2023-07-15 07:01:00+00:00,8.609999656677246,6,51.65999794006348
31380,21654,17263,12007,2022-08-08 07:21:00+00:00,8.609999656677246,6,51.65999794006348
35322,24320,19415,9638,2023-07-15 07:01:00+00:00,12.989999771118164,6,77.93999862670898
35323,24320,19415,12079,2023-07-15 07:01:00+00:00,24.0,5,120.0
35320,24320,19415,6902,2023-07-15 07:01:00+00:00,40.0,4,160.0
122357,84270,67208,6902,2023-12-01 02:10:00+00:00,40.0,1,40.0
35327,24321,19415,12918,2022-10-25 07:01:00+00:00,48.0,5,240.0
35324,24321,19415,5408,2022-10-25 07:01:00+00:00,49.0,5,245.0
132960,91502,72969,5408,2023-12-31 18:26:00+00:00,49.0,3,147.0
35325,24321,19415,4439,2022-10-25 07:01:00+00:00,104.0,6,624.0
156556,107788,86121,4439,2023-06-16 12:54:00+00:00,104.0,5,520.0
35326,24321,19415,4243,2022-10-25 07:01:00+00:00,136.0,4,544.0
81417,56021,44873,4243,2023-09-30 04:41:00+00:00,136.0,4,544.0
59802,41194,32957,14292,2023-01-04 04:30:00+00:00,7.989999771118163,7,55.92999839782714
85226,58635,46856,13909,2023-09-29 04:52:00+00:00,7.989999771118163,1,7.989999771118163
85227,58635,46856,10421,2023-09-29 04:52:00+00:00,34.9900016784668,5,174.95000839233398
85228,58635,46856,3108,2023-09-29 04:52:00+00:00,106.6999969482422,4,426.7999877929688
85225,58634,46856,11531,2023-11-17 04:52:00+00:00,68.0,3,204.0
95360,65604,52408,11531,2022-08-19 01:46:00+00:00,68.0,4,272.0
43864,30188,24120,11531,2023-08-25 06:37:00+00:00,68.0,4,272.0
177738,122428,97723,11531,2023-12-21 07:42:00+00:00,68.0,4,272.0
85224,58634,46856,15898,2023-11-17 04:52:00+00:00,280.0,5,1400.0
24676,17069,13594,15898,2022-11-26 01:34:00+00:00,280.0,2,560.0
176108,121284,96815,15898,2023-08-24 12:53:00+00:00,280.0,5,1400.0
117544,80959,64564,13874,2023-02-01 02:08:00+00:00,7.989999771118163,8,63.919998168945305
117542,80959,64564,9092,2023-02-01 02:08:00+00:00,8.0,3,24.0
135462,93230,74382,9092,2022-06-23 11:10:00+00:00,8.0,5,40.0
117541,80959,64564,10982,2023-02-01 02:08:00+00:00,15.0,5,75.0
128792,88684,70692,10982,2023-06-16 01:06:00+00:00,15.0,5,75.0
117543,80959,64564,11552,2023-02-01 02:08:00+00:00,20.989999771118164,1,20.989999771118164
7733,5372,4248,11552,2023-09-21 14:52:00+00:00,20.989999771118164,4,83.95999908447266
145412,100126,79943,11398,2023-04-26 03:05:00+00:00,7.989999771118163,6,47.93999862670898
166046,114380,91367,13786,2023-12-15 07:17:00+00:00,7.989999771118163,5,39.94999885559081
166047,114381,91367,5281,2023-10-16 07:17:00+00:00,55.380001068115234,5,276.9000053405762
10253,7070,5638,12299,2023-06-18 09:59:00+00:00,17.950000762939453,5,89.75000381469727
152169,104765,83665,12299,2023-10-08 07:23:00+00:00,17.950000762939453,4,71.80000305175781
129766,89357,71223,12299,2023-10-29 10:08:00+00:00,17.950000762939453,3,53.85000228881836
10252,7070,5638,8215,2023-06-18 09:59:00+00:00,69.98999786376953,2,139.97999572753906
14427,10007,7962,6029,2023-08-07 18:47:00+00:00,7.989999771118163,5,39.94999885559081
23861,16507,13166,6029,2023-12-31 09:37:00+00:00,7.989999771118163,2,15.979999542236326
14426,10006,7962,258,2022-02-26 18:47:00+00:00,9.1899995803833,2,18.3799991607666
149801,103160,82386,258,2023-07-29 11:47:00+00:00,9.1899995803833,3,27.569998741149902
18186,12571,10095,13641,2022-11-24 11:41:00+00:00,7.989999771118163,8,63.919998168945305
50968,35062,28081,13641,2023-03-07 12:58:00+00:00,7.989999771118163,6,47.93999862670898
136329,93851,74874,13641,2022-05-13 12:24:00+00:00,7.989999771118163,5,39.94999885559081
151112,104048,83094,13641,2022-11-27 06:19:00+00:00,7.989999771118163,1,7.989999771118163
18187,12571,10095,15331,2022-11-24 11:41:00+00:00,12.0,2,24.0
18188,12571,10095,9917,2022-11-24 11:41:00+00:00,19.989999771118164,2,39.97999954223633
35135,24194,19316,9917,2023-01-20 02:41:00+00:00,19.989999771118164,3,59.96999931335449
104739,72150,57629,9917,2022-05-21 03:39:00+00:00,19.989999771118164,2,39.97999954223633
18185,12571,10095,10819,2022-11-24 11:41:00+00:00,52.0,1,52.0
23860,16507,13166,4300,2023-12-31 09:37:00+00:00,44.9900016784668,6,269.9400100708008
23858,16506,13166,9889,2023-12-07 09:37:00+00:00,34.0,6,204.0
133003,91536,72996,9889,2022-11-03 14:01:00+00:00,34.0,1,34.0
23857,16505,13166,14897,2023-05-26 09:37:00+00:00,29.5,2,59.0
23855,16504,13166,1905,2022-07-01 09:37:00+00:00,30.979999542236328,3,92.93999862670898
23856,16504,13166,15111,2022-07-01 09:37:00+00:00,67.5,2,135.0
50478,34733,27819,13695,2023-12-09 14:17:00+00:00,7.989999771118163,8,63.919998168945305
18785,12988,10435,13695,2022-07-09 18:40:00+00:00,7.989999771118163,4,31.959999084472653
91676,63077,50424,13695,2023-11-04 16:43:00+00:00,7.989999771118163,4,31.959999084472653
140934,97010,77417,13695,2023-11-11 01:44:00+00:00,7.989999771118163,7,55.92999839782714
50477,34733,27819,6975,2023-12-09 14:17:00+00:00,17.989999771118164,2,35.97999954223633
79642,54811,43899,6975,2022-11-04 12:45:00+00:00,17.989999771118164,5,89.94999885559082
55755,38350,30703,28309,2023-09-10 01:00:00+00:00,7.989999771118163,7,55.92999839782714
128761,88664,70677,28309,2023-11-09 06:52:00+00:00,7.989999771118163,5,39.94999885559081
55754,38350,30703,17776,2023-09-10 01:00:00+00:00,53.950000762939446,4,215.80000305175778
52455,36052,28893,17776,2022-12-09 08:37:00+00:00,53.950000762939446,2,107.90000152587889
80617,55474,44434,17776,2023-06-19 03:06:00+00:00,53.950000762939446,1,53.950000762939446
73912,50868,40750,8948,2023-07-23 03:24:00+00:00,7.989999771118163,8,63.919998168945305
73913,50869,40750,11208,2023-10-22 03:24:00+00:00,53.52999877929688,6,321.1799926757813
38522,26534,21188,11208,2023-02-07 08:29:00+00:00,53.52999877929688,3,160.58999633789065
73914,50870,40750,8634,2023-07-19 03:24:00+00:00,69.98999786376953,1,69.98999786376953
90570,62311,49808,8634,2023-03-16 10:41:00+00:00,69.98999786376953,4,279.9599914550781
113447,78171,62363,12532,2023-11-05 17:20:00+00:00,7.989999771118163,2,15.979999542236326
30848,21296,16983,12532,2023-12-14 11:44:00+00:00,7.989999771118163,4,31.959999084472653
113445,78171,62363,5569,2023-11-05 17:20:00+00:00,20.89999961853028,4,83.59999847412112
164919,113608,90721,5569,2022-08-28 00:34:00+00:00,20.89999961853028,1,20.89999961853028
113446,78171,62363,9879,2023-11-05 17:20:00+00:00,98.0,6,588.0
26975,18657,14847,9879,2022-12-24 04:02:00+00:00,98.0,5,490.0
113448,78172,62363,2802,2023-05-26 17:20:00+00:00,28.0,3,84.0
41044,28242,22583,2802,2023-09-23 16:26:00+00:00,28.0,1,28.0
119161,82084,65479,10608,2022-01-10 02:02:00+00:00,17.0,5,85.0
38724,26672,21291,10608,2022-11-05 09:07:00+00:00,17.0,2,34.0
85848,59060,47192,10608,2023-05-15 10:42:00+00:00,17.0,4,68.0
131949,90826,72436,10608,2023-11-18 15:07:00+00:00,17.0,1,17.0
119159,82084,65479,11117,2022-01-10 02:02:00+00:00,46.0,6,276.0
119160,82084,65479,7833,2022-01-10 02:02:00+00:00,129.99000549316406,2,259.9800109863281
119158,82084,65479,5452,2022-01-10 02:02:00+00:00,149.9499969482422,1,149.9499969482422
7633,5300,4193,5452,2022-03-25 17:52:00+00:00,149.9499969482422,4,599.7999877929688
119157,82083,65479,4665,2023-01-08 02:02:00+00:00,68.0,7,476.0
163550,112645,89985,4665,2023-03-07 04:30:00+00:00,68.0,2,136.0
119156,82083,65479,11141,2023-01-08 02:02:00+00:00,76.0,6,456.0
112824,77750,62050,11141,2023-09-26 02:47:00+00:00,76.0,6,456.0
126861,87363,69624,28340,2023-04-29 09:13:00+00:00,7.989999771118163,7,55.92999839782714
126862,87363,69624,24846,2023-04-29 09:13:00+00:00,19.989999771118164,7,139.92999839782715
126864,87363,69624,26968,2023-04-29 09:13:00+00:00,37.950000762939446,3,113.85000228881833
126863,87363,69624,22994,2023-04-29 09:13:00+00:00,39.9900016784668,2,79.9800033569336
51134,35166,28161,22994,2022-06-16 01:49:00+00:00,39.9900016784668,2,79.9800033569336
145786,100373,80127,1132,2023-07-23 04:55:00+00:00,7.989999771118163,5,39.94999885559081
159400,109772,87694,9247,2022-10-21 15:30:00+00:00,7.989999771118163,6,47.93999862670898
97758,67283,53751,9247,2023-10-29 09:28:00+00:00,7.989999771118163,8,63.919998168945305
4025,2786,2235,13648,2023-09-15 12:49:00+00:00,12.949999809265137,1,12.949999809265137
43439,29896,23886,13648,2023-04-21 02:39:00+00:00,12.949999809265137,4,51.79999923706055
14251,9880,7864,16231,2023-12-31 08:52:00+00:00,7.989999771118163,5,39.94999885559081
96375,66316,52985,16231,2023-12-21 06:32:00+00:00,7.989999771118163,5,39.94999885559081
14250,9880,7864,25536,2023-12-31 08:52:00+00:00,25.0,1,25.0
14246,9879,7864,25749,2023-07-14 08:52:00+00:00,25.0,2,50.0
58569,40332,32294,25749,2023-10-09 06:54:00+00:00,25.0,5,125.0
14249,9879,7864,25549,2023-07-14 08:52:00+00:00,33.97999954223633,5,169.89999771118164
63898,43992,35206,25549,2023-10-29 03:31:00+00:00,33.97999954223633,3,101.93999862670898
14247,9879,7864,17572,2023-07-14 08:52:00+00:00,47.180000305175774,4,188.7200012207031
92062,63333,50640,17572,2022-06-09 08:32:00+00:00,47.180000305175774,1,47.180000305175774
14248,9879,7864,24018,2023-07-14 08:52:00+00:00,49.9900016784668,2,99.9800033569336
63485,43711,34996,24018,2023-09-30 15:31:00+00:00,49.9900016784668,5,249.95000839233398
30847,21296,16983,14221,2023-12-14 11:44:00+00:00,18.0,4,72.0
148682,102393,81765,14221,2023-11-10 01:00:00+00:00,18.0,3,54.0
30849,21297,16983,8346,2023-12-13 11:44:00+00:00,28.489999771118164,5,142.44999885559082
15662,10835,8669,8346,2022-08-30 04:35:00+00:00,28.489999771118164,4,113.95999908447266
30850,21297,16983,9992,2023-12-13 11:44:00+00:00,69.0,2,138.0
66150,45518,36435,16572,2023-10-04 04:05:00+00:00,34.9900016784668,4,139.9600067138672
66149,45518,36435,27849,2023-10-04 04:05:00+00:00,49.5,3,148.5
66151,45519,36435,16336,2022-05-22 04:05:00+00:00,36.9900016784668,5,184.95000839233398
120669,83088,66300,16336,2023-12-09 16:55:00+00:00,36.9900016784668,6,221.94001007080078
69199,47573,38058,15465,2023-08-04 10:22:00+00:00,7.989999771118163,2,15.979999542236326
69200,47574,38058,7955,2022-08-31 10:22:00+00:00,52.9900016784668,3,158.9700050354004
31384,21658,17268,7955,2023-08-16 01:20:00+00:00,52.9900016784668,2,105.9800033569336
69201,47575,38058,10463,2023-06-08 10:22:00+00:00,70.0,3,210.0
139055,95733,76393,10463,2023-07-01 11:51:00+00:00,70.0,2,140.0
69202,47575,38058,8378,2023-06-08 10:22:00+00:00,129.99000549316406,1,129.99000549316406
96376,66316,52985,17834,2023-12-21 06:32:00+00:00,88.0,3,264.0
113241,78035,62257,17834,2023-12-12 06:14:00+00:00,88.0,4,352.0
56435,38847,31120,17834,2022-10-08 09:49:00+00:00,88.0,5,440.0
88898,61156,48898,17834,2023-08-11 12:21:00+00:00,88.0,1,88.0
96374,66316,52985,20840,2023-12-21 06:32:00+00:00,325.95001220703125,1,325.95001220703125
23916,16549,13196,20840,2023-09-18 13:21:00+00:00,325.95001220703125,5,1629.7500610351562
96373,66315,52985,28663,2023-04-25 06:32:00+00:00,14.989999771118164,6,89.93999862670898
96372,66314,52985,28128,2023-03-20 06:32:00+00:00,29.989999771118164,2,59.97999954223633
179266,123466,98583,28128,2023-01-05 13:42:00+00:00,29.989999771118164,4,119.95999908447266
99829,68713,54903,28505,2023-12-26 02:07:00+00:00,7.989999771118163,8,63.919998168945305
99830,68714,54903,17957,2022-11-16 02:07:00+00:00,20.229999542236328,4,80.91999816894531
99832,68714,54903,19571,2022-11-16 02:07:00+00:00,129.99000549316406,5,649.9500274658203
100892,69454,55501,19571,2022-12-28 06:42:00+00:00,129.99000549316406,4,519.9600219726562
127517,87802,69997,19571,2023-06-15 12:51:00+00:00,129.99000549316406,1,129.99000549316406
99831,68714,54903,21045,2022-11-16 02:07:00+00:00,144.0,6,864.0
99826,68711,54903,28339,2023-12-28 02:07:00+00:00,21.989999771118164,5,109.94999885559082
99827,68711,54903,19584,2023-12-28 02:07:00+00:00,33.9900016784668,2,67.9800033569336
137739,94829,75662,19584,2023-05-10 16:50:00+00:00,33.9900016784668,1,33.9900016784668
103512,71286,56949,19584,2023-12-09 04:28:00+00:00,33.9900016784668,3,101.97000503540039
99828,68712,54903,20574,2023-02-13 02:07:00+00:00,64.0,4,256.0
46545,32041,25647,20574,2022-12-01 18:06:00+00:00,64.0,7,448.0
103675,71388,57032,11059,2023-07-08 17:50:00+00:00,7.989999771118163,1,7.989999771118163
103676,71388,57032,15877,2023-07-08 17:50:00+00:00,14.399999618530272,5,71.99999809265135
113418,78156,62354,9246,2023-01-08 16:49:00+00:00,60.75,1,60.75
128762,88665,70677,22106,2023-06-12 06:52:00+00:00,50.0,4,200.0
178747,123119,98308,22106,2023-10-21 12:52:00+00:00,50.0,5,250.0
130121,89600,71419,7173,2023-03-11 04:45:00+00:00,24.989999771118164,3,74.96999931335449
14301,9917,7892,7173,2023-09-15 09:31:00+00:00,24.989999771118164,2,49.97999954223633
133309,91751,73166,9137,2023-12-01 02:30:00+00:00,11.0,7,77.0
95650,65802,52571,9137,2022-02-03 10:43:00+00:00,11.0,8,88.0
133310,91751,73166,14553,2023-12-01 02:30:00+00:00,69.98999786376953,6,419.9399871826172
160111,110279,88098,14553,2023-12-31 08:47:00+00:00,69.98999786376953,1,69.98999786376953
136330,93852,74874,4140,2023-08-12 12:24:00+00:00,71.0,1,71.0
40528,27885,22296,4140,2022-09-09 17:34:00+00:00,71.0,4,284.0
151111,104048,83094,8095,2022-11-27 06:19:00+00:00,69.9800033569336,2,139.9600067138672
173690,119591,95470,8095,2023-08-31 11:03:00+00:00,69.9800033569336,2,139.9600067138672
28730,19863,15831,3841,2022-06-27 05:55:00+00:00,7.989999771118163,5,39.94999885559081
67288,46295,37046,3841,2023-07-24 06:38:00+00:00,7.989999771118163,1,7.989999771118163
28732,19864,15831,3935,2022-08-30 05:55:00+00:00,98.0,5,490.0
169114,116484,93042,3935,2022-09-14 00:47:00+00:00,98.0,5,490.0
28731,19864,15831,13173,2022-08-30 05:55:00+00:00,118.0,2,236.0
32818,22635,18056,29032,2023-09-25 08:36:00+00:00,7.989999771118163,5,39.94999885559081
55076,37883,30338,29032,2023-12-08 06:48:00+00:00,7.989999771118163,7,55.92999839782714
160495,110557,88322,29032,2023-08-05 13:07:00+00:00,7.989999771118163,5,39.94999885559081
32819,22635,18056,17783,2023-09-25 08:36:00+00:00,20.0,2,40.0
91031,62642,50072,17783,2023-08-25 13:03:00+00:00,20.0,2,40.0
160136,110298,88115,17783,2023-07-13 08:46:00+00:00,20.0,2,40.0
32820,22635,18056,22644,2023-09-25 08:36:00+00:00,34.9900016784668,3,104.97000503540039
5912,4097,3250,22644,2023-02-26 02:07:00+00:00,34.9900016784668,1,34.9900016784668
61346,42274,33796,22644,2022-01-12 11:35:00+00:00,34.9900016784668,2,69.9800033569336
106745,73533,58718,22644,2023-11-25 09:58:00+00:00,34.9900016784668,7,244.93001174926758
45805,31521,25217,14098,2023-11-03 08:54:00+00:00,7.989999771118163,5,39.94999885559081
156845,107985,86283,14098,2023-06-24 06:44:00+00:00,7.989999771118163,5,39.94999885559081
45803,31521,25217,12983,2023-11-03 08:54:00+00:00,45.9900016784668,1,45.9900016784668
45804,31521,25217,1916,2023-11-03 08:54:00+00:00,65.0,3,195.0
45802,31520,25217,851,2022-01-20 08:54:00+00:00,14.970000267028809,5,74.85000133514404
52511,36091,28930,9379,2023-08-04 07:28:00+00:00,7.989999771118163,2,15.979999542236326
55077,37883,30338,18132,2023-12-08 06:48:00+00:00,25.0,5,125.0
55078,37883,30338,19098,2023-12-08 06:48:00+00:00,81.0,2,162.0
117074,80640,64302,19098,2023-12-24 06:17:00+00:00,81.0,4,324.0
77226,53121,42563,26131,2022-01-14 04:50:00+00:00,25.0,6,150.0
77227,53121,42563,20879,2022-01-14 04:50:00+00:00,61.5,2,123.0
117233,80752,64397,20879,2023-11-01 05:21:00+00:00,61.5,4,246.0
57290,39447,31572,20879,2023-02-28 14:04:00+00:00,61.5,3,184.5
77225,53121,42563,20034,2022-01-14 04:50:00+00:00,239.9900054931641,2,479.9800109863282
64237,44227,35389,20034,2022-12-08 14:32:00+00:00,239.9900054931641,3,719.9700164794923
60256,41488,33168,20034,2022-05-07 14:48:00+00:00,239.9900054931641,3,719.9700164794923
77229,53123,42563,26256,2022-10-24 04:50:00+00:00,50.0,1,50.0
91576,63002,50361,25075,2023-08-20 07:15:00+00:00,7.989999771118163,3,23.96999931335449
91574,63002,50361,24695,2023-08-20 07:15:00+00:00,22.030000686645508,7,154.21000480651855
60644,41778,33398,24695,2023-07-18 07:56:00+00:00,22.030000686645508,7,154.21000480651855
91575,63002,50361,25550,2023-08-20 07:15:00+00:00,37.5,1,37.5
48516,33371,26729,25550,2023-07-09 17:01:00+00:00,37.5,1,37.5
101734,70053,55975,14188,2023-12-09 00:06:00+00:00,7.989999771118163,5,39.94999885559081
16464,11381,9125,14188,2023-04-02 10:45:00+00:00,7.989999771118163,6,47.93999862670898
101735,70054,55975,9908,2023-01-04 00:06:00+00:00,11.989999771118164,2,23.979999542236328
159953,110167,87996,9908,2023-06-23 02:21:00+00:00,11.989999771118164,2,23.979999542236328
163976,112940,90214,9908,2022-08-30 17:09:00+00:00,11.989999771118164,2,23.979999542236328
101736,70054,55975,11232,2023-01-04 00:06:00+00:00,60.29999923706056,6,361.7999954223634
163508,112616,89962,11232,2022-09-15 18:03:00+00:00,60.29999923706056,3,180.8999977111817
149982,103286,82477,6917,2023-05-09 03:48:00+00:00,59.0,2,118.0
149981,103286,82477,13573,2023-05-09 03:48:00+00:00,78.0,1,78.0
166874,114949,91816,13573,2022-05-19 06:18:00+00:00,78.0,5,390.0
150223,103457,82609,16263,2022-12-27 06:33:00+00:00,7.989999771118163,1,7.989999771118163
6108,4236,3353,5641,2023-05-18 05:51:00+00:00,34.209999084472656,1,34.209999084472656
6107,4235,3353,9796,2022-06-06 05:51:00+00:00,15.989999771118164,4,63.959999084472656
6105,4235,3353,12380,2022-06-06 05:51:00+00:00,30.950000762939453,6,185.70000457763672
20372,14109,11299,12380,2022-08-08 00:37:00+00:00,30.950000762939453,4,123.80000305175781
6104,4234,3353,1681,2022-08-30 05:51:00+00:00,54.5,4,218.0
18282,12634,10150,14031,2023-02-25 00:22:00+00:00,7.989999771118163,1,7.989999771118163
18283,12634,10150,9036,2023-02-25 00:22:00+00:00,17.989999771118164,8,143.9199981689453
18782,12986,10435,10511,2023-06-03 18:40:00+00:00,44.0,1,44.0
18781,12986,10435,15423,2023-06-03 18:40:00+00:00,104.01000213623048,5,520.0500106811525
32343,22316,17812,15768,2022-03-23 06:35:00+00:00,18.0,4,72.0
34777,23947,19118,15741,2023-10-01 02:30:00+00:00,7.989999771118163,2,15.979999542236326
34778,23947,19118,10942,2023-10-01 02:30:00+00:00,10.979999542236328,1,10.979999542236328
125610,86529,68994,10942,2023-04-12 18:02:00+00:00,10.979999542236328,1,10.979999542236328
16899,11699,9377,10942,2023-08-18 16:19:00+00:00,10.979999542236328,5,54.89999771118164
58530,40303,32274,9451,2023-07-07 01:56:00+00:00,7.989999771118163,8,63.919998168945305
58528,40303,32274,6632,2023-07-07 01:56:00+00:00,25.0,1,25.0
58529,40303,32274,15272,2023-07-07 01:56:00+00:00,33.95000076293945,3,101.85000228881836
21155,14652,11725,15272,2023-07-22 03:55:00+00:00,33.95000076293945,2,67.9000015258789
58527,40303,32274,9868,2023-07-07 01:56:00+00:00,60.0,1,60.0
15484,10721,8574,9868,2023-12-20 04:47:00+00:00,60.0,4,240.0
64579,44454,35581,15713,2022-05-02 08:14:00+00:00,7.989999771118163,2,15.979999542236326
89614,61656,49298,13624,2022-10-15 08:07:00+00:00,7.989999771118163,4,31.959999084472653
89611,61654,49298,2884,2023-05-04 08:07:00+00:00,18.57999992370605,7,130.05999946594235
120743,83141,66336,2884,2022-12-04 07:07:00+00:00,18.57999992370605,7,130.05999946594235
89609,61654,49298,2316,2023-05-04 08:07:00+00:00,19.26000022888184,3,57.78000068664552
89610,61654,49298,14436,2023-05-04 08:07:00+00:00,25.0,4,100.0
83005,57098,45735,14436,2023-05-08 03:50:00+00:00,25.0,4,100.0
89608,61653,49298,5128,2023-12-21 08:07:00+00:00,29.989999771118164,3,89.96999931335449
89607,61653,49298,840,2023-12-21 08:07:00+00:00,95.0,1,95.0
89613,61655,49298,11489,2022-07-01 08:07:00+00:00,86.0,5,430.0
91034,62644,50074,11489,2022-09-18 05:53:00+00:00,86.0,4,344.0
76333,52537,42100,11489,2023-12-03 17:16:00+00:00,86.0,1,86.0
89612,61655,49298,7477,2022-07-01 08:07:00+00:00,228.0,3,684.0
45881,31573,25258,7477,2022-11-11 10:16:00+00:00,228.0,1,228.0
98600,67858,54210,7477,2023-12-19 15:46:00+00:00,228.0,1,228.0
97757,67283,53751,12540,2023-10-29 09:28:00+00:00,42.9900016784668,6,257.9400100708008
43369,29842,23843,12540,2023-07-01 03:44:00+00:00,42.9900016784668,4,171.9600067138672
176467,121523,97017,12540,2022-03-17 08:48:00+00:00,42.9900016784668,4,171.9600067138672
88541,60916,48708,12540,2023-08-25 16:40:00+00:00,42.9900016784668,6,257.9400100708008
97756,67283,53751,12940,2023-10-29 09:28:00+00:00,68.94999694824219,4,275.79998779296875
83045,57132,45759,12940,2022-11-24 05:10:00+00:00,68.94999694824219,5,344.74998474121094
97759,67283,53751,7666,2023-10-29 09:28:00+00:00,125.37000274658205,2,250.7400054931641
97755,67282,53751,2720,2023-12-11 09:28:00+00:00,85.61000061035155,1,85.61000061035155
107793,74262,59302,15299,2023-09-10 07:13:00+00:00,7.989999771118163,3,23.96999931335449
107792,74262,59302,12507,2023-09-10 07:13:00+00:00,22.950000762939453,2,45.900001525878906
167612,115454,92223,12507,2023-12-07 01:56:00+00:00,22.950000762939453,3,68.85000228881836
107794,74262,59302,415,2023-09-10 07:13:00+00:00,25.0,6,150.0
145025,99854,79716,415,2023-06-16 13:05:00+00:00,25.0,1,25.0
107795,74262,59302,10190,2023-09-10 07:13:00+00:00,46.0,2,92.0
70761,48655,38954,10190,2023-04-15 11:15:00+00:00,46.0,4,184.0
107791,74261,59302,1288,2023-02-21 07:13:00+00:00,69.94999694824219,2,139.89999389648438
102745,70747,56515,1288,2022-03-27 06:46:00+00:00,69.94999694824219,5,349.74998474121094
115076,79276,63222,10016,2023-04-26 06:09:00+00:00,7.989999771118163,6,47.93999862670898
115077,79277,63222,9030,2023-07-19 06:09:00+00:00,12.949999809265137,1,12.949999809265137
115079,79279,63222,13873,2023-11-30 06:09:00+00:00,20.989999771118164,6,125.93999862670898
115080,79279,63222,13433,2023-11-30 06:09:00+00:00,78.0,1,78.0
104860,72236,57696,13433,2023-09-24 08:57:00+00:00,78.0,1,78.0
115078,79278,63222,13413,2023-04-15 06:09:00+00:00,25.0,4,100.0
115175,79347,63276,29000,2022-09-20 09:26:00+00:00,7.989999771118163,5,39.94999885559081
118640,81722,65171,11853,2022-08-19 18:30:00+00:00,21.0,3,63.0
135329,93132,74293,11853,2022-03-21 16:07:00+00:00,21.0,1,21.0
120418,82918,66168,1008,2023-05-23 10:15:00+00:00,139.9499969482422,1,139.9499969482422
140230,96531,77038,1008,2023-12-10 14:13:00+00:00,139.9499969482422,3,419.84999084472656
137695,94798,75634,9357,2023-11-21 01:51:00+00:00,7.989999771118163,3,23.96999931335449
137696,94798,75634,9754,2023-11-21 01:51:00+00:00,14.399999618530272,5,71.99999809265135
137698,94798,75634,13331,2023-11-21 01:51:00+00:00,97.0,1,97.0
15589,10790,8636,13331,2023-04-06 17:20:00+00:00,97.0,4,388.0
137697,94798,75634,4444,2023-11-21 01:51:00+00:00,100.98999786376952,7,706.9299850463866
159684,109978,87851,4444,2023-11-18 04:22:00+00:00,100.98999786376952,7,706.9299850463866
140933,97009,77417,6467,2023-08-27 01:44:00+00:00,25.0,4,100.0
140931,97007,77417,7206,2023-10-24 01:44:00+00:00,39.0,4,156.0
140932,97008,77417,5388,2023-05-29 01:44:00+00:00,89.94999694824217,5,449.7499847412109
172033,118450,94617,5388,2023-04-18 04:27:00+00:00,89.94999694824217,3,269.8499908447265
136866,94229,75173,5388,2022-08-14 08:54:00+00:00,89.94999694824217,1,89.94999694824217
143722,98958,78950,13732,2022-08-30 13:12:00+00:00,7.989999771118163,3,23.96999931335449
143721,98958,78950,2161,2022-08-30 13:12:00+00:00,18.540000915527344,4,74.16000366210938
101097,69593,55613,2161,2023-12-04 09:59:00+00:00,18.540000915527344,2,37.08000183105469
149596,103008,82253,3303,2022-07-06 11:00:00+00:00,7.989999771118163,4,31.959999084472653
149593,103008,82253,2785,2022-07-06 11:00:00+00:00,18.0,3,54.0
149594,103008,82253,10493,2022-07-06 11:00:00+00:00,32.0,1,32.0
149595,103008,82253,10131,2022-07-06 11:00:00+00:00,39.9900016784668,1,39.9900016784668
161616,111320,88908,10131,2022-05-16 06:44:00+00:00,39.9900016784668,3,119.97000503540039
153732,105862,84535,11420,2022-02-27 15:40:00+00:00,7.989999771118163,1,7.989999771118163
156847,107985,86283,12437,2023-06-24 06:44:00+00:00,8.949999809265137,4,35.79999923706055
156844,107985,86283,8663,2023-06-24 06:44:00+00:00,78.0,3,234.0
